time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.740000000000001,0.14499613527606536,-0.5913538123888437,8.60536693815389,6.219779399626043,6.157020705479475,0.0,0.573771287931406,-0.9630362943971639,3.881075787369546,-0.00808092405842129,-0.19787543218512776,0.0,455.4148018244156,455.1440018937277,456.99961364058464,456.1442875239429
1.8000000000000012,0.1820075124775469,-0.6504280231119045,8.840561697810948,6.219302003169675,6.144864753860759,0.0,0.6610839201399509,-1.0061318885642392,3.9582724681968373,-0.007709121102248978,-0.21426692654173365,0.0,447.9471018274309,446.5717029434205,446.41589796440616,446.44635472412205
1.8600000000000012,0.22491338232274433,-0.7122819267136915,9.083236787907,6.219021154618568,6.13164286252767,0.0,0.7704798271655642,-1.055660346285928,4.130004427171985,0.0007761284611628584,-0.2367419200379875,0.0,477.64099107656085,475.87857348279624,476.57006776136603,477.2183256484584
1.9200000000000013,0.2736820870661978,-0.7766955021624333,9.329694339567158,6.218833960555287,6.11780346336495,0.0,0.8562876269273076,-1.0914704926088563,4.085166364142644,-0.01234774919892476,-0.22066200927689056,0.0,408.3469427614344,409.7207394005885,410.5520501170074,409.38588177664025
1.9800000000000013,0.327621070044707,-0.8431867825887877,9.572242415296639,6.218131677685838,6.105051937033007,0.0,0.9426838506161571,-1.1249757321677303,3.999833301987294,-0.010448720705266252,-0.19987750135482285,0.0,394.8464531473323,396.70839291877684,394.96266947202304,395.1379011199314
2.0400000000000014,0.38854580753081686,-0.9122744786646699,9.81846480939394,6.217994973328221,6.09294490116541,0.0,1.0893995091148354,-1.1779282623372225,4.2064551792519085,0.010430296971923773,-0.2058913578296253,0.0,489.7117302353536,489.2282973943578,488.3553860919099,489.91043751461
2.1000000000000014,0.4572689244146325,-0.9841052876499198,10.070403947437521,6.218574686623143,6.080869209487474,0.0,1.202394281000711,-1.2163799390406371,4.191269564176016,0.008078992628082952,-0.19333089567726516,0.0,422.4138483228123,423.45363207574246,421.5690018236617,421.36564069032096
2.1600000000000015,0.5337221341585185,-1.0584656164154622,10.324982245438113,6.2195047753188994,6.069349435584336,0.0,1.347114397258745,-1.2621890089041308,4.293912943130228,0.027275228479563252,-0.18945619389269305,0.0,460.80097050585186,461.07272034223405,460.21010052595017,461.7270844092822
2.2200000000000015,0.6190434983738534,-1.1355370007766634,10.585439715105739,6.220842642053128,6.0586517221996985,0.0,1.4979172359136668,-1.306675050154245,4.387262404670747,0.009798771001917582,-0.1621942478352933,0.0,458.3012354538585,460.4329312841448,460.6353923848325,459.25115129179704
2.2800000000000016,0.7131003968532063,-1.2151130873930234,10.849181505517668,6.221544120147762,6.048881589824138,0.0,1.6381216154529783,-1.3457944245703441,4.4037180755536065,0.01523046181151843,-0.1641481658912274,0.0,436.4272354636418,436.23829419131516,436.55004693319995,437.00298301095415
2.3400000000000016,0.8166786946057821,-1.2972610173274008,11.117748362118501,6.223318338154712,6.039060366232853,0.0,1.8153509665100958,-1.3922706093741626,4.54749888957873,0.04883587175215365,-0.16278165037451836,0.0,477.6926096589241,477.7733204722687,476.2427862969403,478.80673880577325
2.4000000000000017,0.9314746022280881,-1.382240886185911,11.396375448147479,6.226064063649421,6.02962294053261,0.0,2.0120068862696043,-1.4400095147548837,4.738801033369967,0.03877267320068472,-0.14811368545783224,0.0,492.16475689055005,493.2283562154172,495.3010884097677,494.56134037260153
2.4600000000000017,1.0562478644730817,-1.4695824997035745,11.67864428645325,6.228786595893968,6.020314212073103,0.0,2.1477984817292333,-1.4712002932975397,4.670111046654567,0.05608117736202269,-0.17538112865388517,0.0,414.0952406040871,411.66356498626004,413.2286444833335,414.7531922237458
2.520000000000002,1.1904561560495737,-1.5589799058395497,11.960968105552451,6.232051037206698,6.009455841222703,0.0,2.326673844010374,-1.5083711969126763,4.739895394878078,0.05083140359050035,-0.19551331251923584,0.0,460.8000935590676,459.17469395694866,459.6573445716385,459.24292641047316
2.580000000000002,1.3349699393628094,-1.6504316189756918,12.245169513259631,6.235443940489603,5.997905429342662,0.0,2.4913595607405674,-1.539740077527722,4.733015465784696,0.06604855640323277,-0.18709383254205086,0.0,436.27165620822745,436.93729082984873,435.8661955150084,437.138496880297
2.640000000000002,1.4886350945537898,-1.7435594729305917,12.525789722239598,6.239080625909072,5.98624725906531,0.0,2.6316502489862366,-1.564278550685606,4.621041738703738,0.04658647828140759,-0.2153366123539563,0.0,402.40583641127574,399.7980322360951,401.6427097864575,399.87632064316176
2.700000000000002,1.652949755719738,-1.8384058466682558,12.806346936262896,6.241887723629635,5.97304062669912,0.0,2.846557938523877,-1.596948765186024,4.72967632651461,0.04717887925160311,-0.2319330125726213,0.0,475.41649250188107,474.0980045909046,475.0046395293301,475.0512226850206
2.760000000000002,1.8285815085526698,-1.9349206851304428,13.087634813851011,6.245801782168433,5.960436211781344,0.0,3.008783723265064,-1.6199653375914385,4.64637302823857,0.08767012366025141,-0.18487013102994476,0.0,411.90893459234974,416.0009677811303,412.0459995733258,415.6139309634163
2.820000000000002,2.014979878066266,-2.0328479936233976,13.366425500645088,6.250947368482031,5.949622459046626,0.0,3.20527192488251,-1.6438310599627026,4.646048891920239,0.08163860463448949,-0.17228086884269944,0.0,442.3444209044876,443.3484437034454,443.371284598911,442.8814498321043
